icao,name,city,country,latitude,longitude,type
SSCH,Fazenda Cachoeirão Airport,Nova Andradina,BR,-21.598487,-53.226976,small_airport
SSCI,Coxim Airport,Coxim,BR,-18.477699,-54.714699,small_airport
SSCJ,Fazenda Celeiro Airport,Rio Brilhante,BR,-21.545365,-54.661987,small_airport
SSCK,Olavo Cecco Rigon Airport,Concórdia,BR,-27.180511,-52.051755,small_airport
SSCL,Cassilândia Airport,Cassilândia,BR,-19.146861,-51.676941,small_airport
SSCM,Fazenda Caçadinha Airport,Rio Brilhante,BR,-21.61412,-54.79561,small_airport
SSCN,Canela Airport,Canela,BR,-29.370091,-50.831729,small_airport
SSCO,Comandante Marilda Zaiden de Mesquita Airport,Capão do Leão,BR,-31.775068,-52.451879,small_airport
SSCP,Cornélio Procópio Airport,Cornélio Procópio,BR,-23.152711,-50.602868,small_airport
SSCQ,Salcã Airport,Cacequi,BR,-29.900249,-54.929386,small_airport
SSCR,Balduino Helmuth Jope Airport,Marechal Cândido Rondon,BR,-24.512699,-54.054699,small_airport
SSCT,Engenheiro Gastão de Mesquita Filho Airport,Cianorte,BR,-23.69157,-52.642091,small_airport
SSCU,Fazenda Santa Marina Airport,Santa Maria Das Barreiras,BR,-8.86894,-50.481324,small_airport
SSCW,Fazenda Santa Glória Airport,Corumbá,BR,-18.039722,-56.005554,small_airport
SSCX,Fazenda Coxilha Airport,Passo Fundo,BR,-28.095087,-52.335746,small_airport
SSDG,Fazenda Nazaré Airport,Santa Filomena,BR,-9.335862,-45.57298,small_airport
SSDI,Fazenda Bacatuba Airport,Buriti Bravo,BR,-5.659765,-43.705702,small_airport
SSDK,São Pedro,,BR,-20.075955,-44.727917,small_airport
SSDL,Fazenda Ribeirão Airport,Ribeirão Gonçalves,BR,-8.008883,-45.333596,small_airport
SSDO,São Pedro Airport,Porto Seguro,BR,-16.753778,-39.316389,small_airport
SSDP,Fazenda Fortaleza do Guaporé Airport,Vila Bela da Santíssima Trindade,BR,-14.463956,-60.174884,small_airport
SSDQ,Fazenda Marema Airport,Miranda,BR,-20.180732,-56.634712,small_airport
SSDT,Fazenda Pau d'Arco Airport,Redenção,BR,-7.941807,-50.180906,small_airport
SSDV,Fazenda Santa Maria Airport,Corumbá,BR,-18.209771,-55.465482,small_airport
SSDW,Fazenda Potrich Airport,Sorriso,BR,-12.915799,-55.535563,small_airport
SSDX,Fazenda da Coxilha Airport,Camaquã,BR,-31.013962,-51.708516,small_airport
SSEB,Mata Serena Airport,São Domingos,BR,-13.772931,-46.772192,small_airport
SSED,Fazenda Escalada Airport,Pedro Gomes,BR,-17.96497,-54.430442,small_airport
SSEE,Vale do Taquari Regional Airport,Estrela,BR,-29.453107,-51.934072,small_airport
SSEF,Fazenda Passaredo Airport,Cajuru,BR,-21.320047,-47.231553,small_airport
SSEH,Fazenda Pantera Airport,Alto Taquari,BR,-17.953015,-53.246868,small_airport
SSEK,Fazenda Lontra Airport,Ribas do Rio Pardo,BR,-20.01777,-53.254715,small_airport
SSEO,Fazenda Mimoso Airport,Ribas do Rio Pardo,BR,-20.730548,-53.562494,small_airport
SSEP,São Sepé Airport,São Sepé,BR,-30.182199,-53.579399,small_airport
SSEQ,Fazenda Aldebaran Airport,Angélica,BR,-21.92332,-53.940833,small_airport
SSER,Erechim Airport,Erechim,BR,-27.663614,-52.271489,small_airport
SSEU,Tabocal Airport,Itaituba,BR,-7.281926,-56.582297,small_airport
SSEV,São Camilo Airport,Corumbá,BR,-18.089084,-57.130864,small_airport
SSEW,Sítio Limoeiro Airport,Pardinho,BR,-23.145561,-48.309794,small_airport
SSEX,Estância Caiman Airport,Miranda,BR,-19.968191,-56.311269,small_airport
SSEZ,Espumoso Airport,Espumoso,BR,-28.738719,-52.857248,small_airport
SSFA,Foz do Areia Airport,Pinhão,BR,-25.981501,-51.640701,small_airport
SSFB,Paulo Abdala Airport,Francisco Beltrão,BR,-26.05938,-53.063827,small_airport
SSFC,Safra Airport,Dom Pedrito,BR,-31.0225,-54.621667,small_airport
SSFD,Fazenda Acarajá Airport,Amambaí,BR,-23.002675,-54.700604,small_airport
SSFE,Estância Hércules Airport,Foz do Iguaçu,BR,-25.460699,-54.598468,small_airport
SSFG,Fazenda Guanabara Airport,Paranapoema,BR,-22.661462,-52.142143,small_airport
SSFH,Vale dos Dinassauros Airport,Uberaba,BR,-19.785486,-47.811638,small_airport
SSFJ,Fazenda Retiro da Cachoeira Airport,Campo Grande,BR,-20.810952,-54.618119,small_airport
SSFK,Forte Coimbra Airport,Corumbá,BR,-19.906111,-57.779889,small_airport
SSFL,João Pereira dos Santos Filho Airport,Fronteiras,BR,-7.100147,-40.628379,small_airport
SSFO,Fazenda Novo Horizonte Airport,Miranda,BR,-20.039722442626953,-56.32027816772461,small_airport
SSFR,Fronteira Airport,Fronteira,BR,-20.278662,-49.187636,small_airport
SSFS,Fazenda Sapezal Airport,Sapezal,BR,-13.332545,-58.782143,small_airport
SSFX,Fazenda Primavera Airport,Nova Fátima,BR,-23.45713,-50.580087,small_airport
SSGA,Garibaldi Airport,Garibaldi,BR,-29.269047,-51.531674,small_airport
SSGB,Guaratuba Airport,Guaratuba,BR,-25.881559,-48.611759,small_airport
SSGE,Fazenda Periquitos Airport,Três Lagoas,BR,-20.501698,-51.833131,small_airport
SSGF,Fazenda Formosa Airport,Ribas do Rio Pardo,BR,-20.198188,-53.223825,small_airport
SSGH,Fazenda Capão Verde Airport,Aquidauana,BR,-20.073735,-56.073249,small_airport
SSGJ,Fazenda Poleiro Grande Airport,Corumbá,BR,-17.250266,-56.272494,small_airport
SSGL,Fazenda Falcão Airport,Primavera do Leste,BR,-15.399444,-54.181111,small_airport
SSGM,Fazenda Seriema Airport,Bela Vista,BR,-21.693333,-56.5625,small_airport
SSGN,Fazenda Guaíba Airport,Iguatemi,BR,-23.239166259765625,-54.54111099243164,small_airport
SSGO,Rosada Airport,São Gabriel D`Oeste,BR,-19.429722,-54.587223,small_airport
SSGP,Piquet Airport,Brasília,BR,-15.854347,-47.808685,small_airport
SSGT,Fazenda Capão Alto Airport,Rio Brilhante,BR,-21.698888778686523,-54.81388854980469,small_airport
SSGU,Fazenda Gurucaia Airport,Santa Isabel do Ivaí,BR,-23.186335,-53.326093,small_airport
SSGW,Manoel Ribas Airport,Goioerê,BR,-24.220459,-53.044453,small_airport
SSGX,Fazenda Rio Negro Airport,Aquidauana,BR,-19.569416,-56.245297,small_airport
SSGY,Guaíra Airport,Guaíra,BR,-24.0811,-54.1917,small_airport
SSGZ,Fazenda Santa Helena do Pindó Airport,Naviraí,BR,-22.895000457763672,-53.86777877807617,small_airport
SSHA,Aeroclube de Aquidauana Airport,Aquidauana,BR,-20.480833053588867,-55.76944351196289,small_airport
SSHD,Fazenda Bipandora II Airport,Itaporã,BR,-22.001521,-54.904273,small_airport
SSHE,Fazenda Nova Guaporé,Comodoro,BR,-13.90646,-60.322462,small_airport
SSHG,Fazenda Tereré Airport,Antônio João,BR,-22.357945,-55.763847,small_airport
SSHK,Fazenda Jaguarandy Airport,Ponta Porã,BR,-22.5897216796875,-55.56944274902344,small_airport
SSHL,Fazenda Jussara Airport,Jussara,BR,-23.575000762939453,-52.40833282470703,small_airport
SSHN,Recanto das Águias Airport,Iguaraçu,BR,-23.2450008392334,-51.87555694580078,small_airport
SSHT,Ingazeira Airport,Alta Floresta,BR,-10.1304620248,-56.7186355591,small_airport
SSHU,Fazenda Centenário Airport,Aquidauana,BR,-19.45805549621582,-56.0452766418457,small_airport
SSHV,Fazenda Genipapo Airport,Várzea da Palma,BR,-17.724468,-44.61594,small_airport
SSHX,Aeródromo de Fazenda Jatobá,Paranhos,BR,-23.9238,-55.301899,small_airport
SSHZ,Walter Bündchen Airport,Horizontina,BR,-27.6383,-54.3391,small_airport
SSIA,Fazenda Ipê Airport,Baixa Grande do Ribeiro,BR,-8.427943,-45.310246,small_airport
SSIC,APLIC Aviação Agrícola Ltda Airport,Dourados,BR,-22.30666732788086,-54.82444381713867,small_airport
SSIE,Teruel Ipanema Estância Airport,Campo Grande,BR,-20.604145,-54.59553,small_airport
SSIF,Fazenda Baunilha Airport,Itaquiraí,BR,-23.560300827026367,-54.03390121459961,small_airport
SSIH,Fazenda Fortaleza Airport,Brasilândia,BR,-20.946947,-52.721681,small_airport
SSIJ,João Batista Bos Filho Airport,Ijuí,BR,-28.368711,-53.846568,small_airport
SSIP,Fazenda Santa Otília Airport,Porto Murtinho,BR,-21.186742,-57.043427,small_airport
SSIQ,Itaqui Airport,Itaqui,BR,-29.173099517822266,-56.53670120239258,small_airport
SSIR,Ibirubá Airport,Ibirubá,BR,-28.604168,-53.078888,small_airport
SSIS,Major José Ignácio Airport,Ibaté,BR,-22.047778,-48.097222,small_airport
SSIU,Sítio Enel Airport,Pântano Grande,BR,-30.137259,-52.365496,small_airport
SSIW,Fazenda Damaro Airport,Miranda,BR,-19.980153,-56.435725,small_airport
SSIX,Fazenda Campo Verde Airport,Taquarussu,BR,-22.652796,-53.507444,small_airport
SSJA,Santa Terezinha Airport,Joaçaba,BR,-27.171514,-51.553327,small_airport
SSJB,Salenco Airport,São Gabriel d`Oeste,BR,-18.862268,-54.348861,small_airport
SSJC,Fazenda do Jacuí Airport,Guaíba,BR,-29.983505,-51.301625,small_airport
SSJG,Fazenda Santa Ana Airport,Porto Murtinho,BR,-21.216388702392578,-57.68138885498047,small_airport
SSJH,Fazenda Guarani Airport,Nova Andradina,BR,-22.164289,-53.56893,small_airport
SSJI,Jardim Airport,Jardim,BR,-21.493099,-56.152599,small_airport
SSJJ,Fazenda Tupi Airport,Nova Andradina,BR,-21.805647,-53.128837,small_airport
SSJK,Júlio de Castilho Airport,Júlio De Castilho,BR,-29.153099060058594,-53.74330139160156,small_airport
SSJM,Fazenda Júlio Martins Airport,Chapadão Do Sul,BR,-18.842500686645508,-52.49944305419922,small_airport
SSJO,Fazenda Angico Airport,Corumbá,BR,-19.376388549804688,-57.45277786254883,small_airport
SSJP,Fazenda Junqueira Airport,Colorado,BR,-22.895000457763672,-51.929168701171875,small_airport
SSJQ,Fazenda Floresta Airport,Ribeirão Cascalheira,BR,-12.806725,-51.873778,small_airport
SSJV,Fazenda Piratininga Airport,Corumbá,BR,-17.938848,-56.480037,small_airport
SSJW,Fazenda Jauru Airport,Rio Brilhante,BR,-21.782499313354492,-53.8922233581543,small_airport
SSJX,São Bento Airport,Corumbá,BR,-19.478055953979492,-57.01416778564453,small_airport
SSJY,São João Airport,Corumbá,BR,-17.707500457763672,-56.217220306396484,small_airport
SSJZ,Fazenda Três Unidos Airport,Terra Roxa,BR,-24.052209,-54.007129,small_airport
SSKA,Fazenda Campinas Airport,Corumbá,BR,-18.905555725097656,-56.35972213745117,small_airport
SSKB,Fazenda Tupanciretan Airport,Aquidauana,BR,-19.474443435668945,-56.377220153808594,small_airport
SSKC,Fazenda União Airport,Inocência,BR,-19.292785,-52.05937,small_airport
SSKE,Campo Primavera,Santa Mônica,BR,-23.12116,-53.078492,small_airport
SSKF,Porto Bonito Airport,Itaquiraí,BR,-23.344521,-53.872329,small_airport
SSKG,Estância Santa Maria Airport,Campo Grande,BR,-20.505300521850586,-54.5255012512207,small_airport
SSKH,Fazenda Karl Hermann Isenberg Airport,Aral Moreira,BR,-22.911666870117188,-55.53889083862305,small_airport
SSKI,Fazenda Santa Helena Airport,Cornélio Procópio,BR,-23.340699,-50.585196,small_airport
SSKK,Capão da Canoa Airport,Capão Da Canoa,BR,-29.763611,-50.036945,small_airport
SSKM,Campo Mourão Airport,Campo Mourão,BR,-24.009199,-52.3568,small_airport
SSKP,Copacel Airport,Palotina,BR,-24.308889389038086,-53.842220306396484,small_airport
SSKQ,Fazenda Santa Rosa Airport,Nova Crixás,BR,-14.541111,-50.461944,small_airport
SSKR,Fazenda Primavera Airport,Paraúna,BR,-17.17,-50.82,small_airport
SSKS,Cachoeira do Sul Airport,Cachoeira Do Sul,BR,-30.00189971923828,-52.940799713134766,small_airport
SSKT,Aeroclube de Santa Catarina Airport,São José,BR,-27.611668,-48.672779,small_airport
SSKU,Curitibanos Airport,Curitibanos,BR,-27.286827,-50.604832,small_airport
SSKW,Cacoal Airport,Cacoal,BR,-11.496,-61.4508,small_airport
SSKX,Fazenda São Luíz do Matão Airport,Carneirinho,BR,-19.869993,-50.652886,small_airport
SSKY,Fazenda Querência Airport,Tangará Da Serra,BR,-14.4736111111,-58.3552777778,small_airport
SSKZ,Carazinho Airport,Carazinho,BR,-28.3225002289,-52.8162002563,small_airport
SSLB,Fazenda São Paulino Airport,Corumbá,BR,-19.025278091430664,-55.926109313964844,small_airport
SSLD,Fazenda Lourdes Airport,Corumbá,BR,-18.643888473510742,-56.75944519042969,small_airport
SSLG,São Luís Gonzaga Airport,São Luís Gonzaga,BR,-28.376388549804688,-55.037498474121094,small_airport
SSLL,Fazenda Itaguassu Airport,Antônio João,BR,-22.249873,-55.926764,small_airport
SSLM,Estância Acrobata Airport,Leopoldo de Bulhões,BR,-16.548655,-48.941534,small_airport
SSLN,Helmuth Baungarten Airport,Lontras,BR,-27.159999847399998,-49.5424995422,small_airport
SSLO,Loanda Airport,Loanda,BR,-22.917101,-53.148998,small_airport
SSLP,Fazenda Lucero Porã Airport,Porto Murtinho,BR,-21.91083335876465,-57.64666748046875,small_airport
SSLQ,Fazenda Campanário Airport,Laguna Carapã,BR,-22.783302,-55.072604,small_airport
SSLR,Ocorema Airport,Ladário,BR,-19.104999542236328,-57.59333419799805,small_airport
SSLT,Alegrete Novo Airport,Alegrete,BR,-29.811595,-55.894707,small_airport
SSLU,Fazenda Aurora Airport,Jardim,BR,-21.523332,-56.611667,small_airport
SSLX,Fazenda Brasília do Sul Airport,Juti,BR,-22.701258,-54.608345,small_airport
SSMB,Fazenda Oriente Airport,Valença,BR,-22.282949,-43.628157,small_airport
SSMC,Fazenda São Miguel da Catequese Airport,Nova Andradina,BR,-22.087778091430664,-53.52000045776367,small_airport
SSME,Fazenda Ipiranga Airport,Anastácio,BR,-20.98055648803711,-55.565834045410156,small_airport
SSMH,Fazenda Santa Maria Airport,Capão Do Leão,BR,-31.929443359375,-52.4636116027832,small_airport
SSMJ,Maracaju Airport,Maracaju,BR,-21.633888,-55.144906,small_airport
SSMK,El Dorado Airport,Eldorado Do Sul,BR,-30.073333740234375,-51.40972137451172,small_airport
SSMO,Fazenda Luma Airport,Paraíso das Águas,BR,-19.344942,-52.730275,small_airport
SSMP,Fazenda Três Minas Airport,Itambé,BR,-23.673252,-52.01039,small_airport
SSMR,Manoel Ribas Airport,Manoel Ribas,BR,-24.5296,-51.651714,small_airport
SSMT,Mostardas Airport,Mostardas,BR,-31.103599548339844,-50.910301208496094,small_airport
SSMV,Fazenda Boa Vista Airport,Pirassununga,BR,-22.0425,-47.56,small_airport
SSMW,ICA (Ilha Clube Aerodesportivo) / Ultraleves Airport,Peruibe,BR,-24.315277,-47.013889,small_airport
SSMX,Fazenda Planalto Airport,Nova Resende,BR,-21.142698,-46.483921,small_airport
SSMY,São Miguel do Iguaçu Airport,São Miguel do Iguaçu,BR,-25.398889,-54.234722,small_airport
SSMZ,Fazenda São Mateus Airport,Comodoro,BR,-13.917222,-59.983333,small_airport
SSNA,Estância Miranda Airport,Miranda,BR,-19.896503,-56.427346,small_airport
SSNB,Naviraí Airport,Naviraí,BR,-23.0348,-54.180199,small_airport
SSND,Santa Maria Airport,São Félix Do Araguaia,BR,-11.16,-52.82,small_airport
SSNF,Fazenda Naisa Airport,Colômbia,BR,-20.329721450805664,-48.810001373291016,small_airport
SSNG,Montenegro Airport,Montenegro,BR,-29.71940040588379,-51.48939895629883,small_airport
SSNH,Novo Hamburgo Airport,Novo Hamburgo,BR,-29.69610023498535,-51.08169937133789,small_airport
SSNI,Fazenda Novo Rumo Airport,Naviraí,BR,-22.98527717590332,-53.87694549560547,small_airport
SSNJ,Fazenda Primavera Airport,Aquidauana,BR,-19.5075,-55.90528,small_airport
SSNK,Sementes Petrovina Airport,Pedra Preta,BR,-16.848464,-54.064558,small_airport
SSNM,Guarantã Airport,Guarantã do Norte,BR,-9.962281,-54.884974,small_airport
SSNP,Nova Prata Airport,Nova Prata,BR,-28.802499771118164,-51.60419845581055,small_airport
SSNQ,Nioaque Airport,Nioaque,BR,-21.184723,-55.830276,small_airport
SSNR,Fazenda Novo Horizonte Airport,Coxim,BR,-18.31861114501953,-54.93555450439453,small_airport
SSNS,Fazenda Pajuçara Airport,Correntina,BR,-13.183082,-45.104738,small_airport
SSNU,Santa Isabel Airport,Brotas,BR,-22.240833282470703,-48.025001525878906,small_airport
SSNV,Fazenda Novo Hamburgo Airport,Corumbá,BR,-19.233055114746094,-57.029720306396484,small_airport
SSNW,Aeródromo Fazenda Milano,Barreiras,BR,-12.302778,-45.513889,small_airport
SSNY,Fazenda Florida Airport,Cáceres,BR,-17.183611,-58.216667,small_airport
SSOD,Fazenda Pouso Alegre Airport,Miranda,BR,-20.247777938842773,-56.415279388427734,small_airport
SSOE,São Miguel do Oeste Hélio Wasum Airport,São Miguel do Oeste,BR,-26.781601,-53.503502,small_airport
SSOG,Arapongas Airport,Arapongas,BR,-23.352636,-51.491967,small_airport
SSOI,Pederneiras Airport,Pederneiras,BR,-22.307222366333008,-48.771942138671875,small_airport
SSOJ,Fazenda Estrela Airport,Inocência,BR,-19.979167,-51.735,small_airport
SSOK,14 Bis Airport,Londrina,BR,-23.21456,-51.1836,small_airport
SSOL,Padre Israel Airport,Lavras,BR,-21.240601,-44.963902,small_airport
SSON,Fazenda Joalice Airport,Tacuru,BR,-23.787778854370117,-55.02916717529297,small_airport
SSOQ,Fazenda Barranco Alto Airport,Aquidauana,BR,-19.577777862548828,-56.1522216796875,small_airport
SSOR,Chico Ledur Airport,Alegrete,BR,-29.817701,-55.714634,small_airport
SSOS,Osório Airport,Osório,BR,-29.902286,-50.249191,small_airport
SSOT,Fazenda Saco da Tapera Airport,São Romão,BR,-16.34694480895996,-45.34916687011719,small_airport
SSOU,Aripuanã Airport,Aripuanã,BR,-10.187375,-59.457469,small_airport
SSOY,FazendaMorada do Sol Airport,Nova Maringá,BR,-12.290556,-57.019444,small_airport
SSPA,Fazenda Marajoara Airport,Cariri do Tocantins,BR,-11.963583,-49.038368,small_airport
SSPB,Fazenda São José do Pontal Airport,Ribas do Rio Pardo,BR,-20.651944,-53.598889,small_airport
SSPC,Fazenda Santa Júlia Airport,Cocalinho,BR,-13.731667,-51.34,small_airport
SSPD,Fazenda Paraguá Airport,Comodoro,BR,-14.766667,-60.033333,small_airport
SSPE,Essência Retiro do Rio Cuiabá Airport,Nobres,BR,-14.435556,-55.609444,small_airport
SSPG,Paranaguá Airport,Paranaguá,BR,-25.5401,-48.5312,small_airport
SSPH,Fazenda Santa Lucia Airport,Lucas do Rio Verde,BR,-12.928641,-56.097017,small_airport
SSPI,Paranavaí Airport,Paranavaí,BR,-23.089899,-52.488499,small_airport
SSPL,Palmeira das Missões Airport,Palmeira Da Missões,BR,-27.9018001556,-53.32970047,small_airport
SSPM,Porto Murtinho Airport,Porto Murtinho,BR,-21.7096,-57.880199,small_airport
SSPN,Paranaíba Airport,Paranaíba,BR,-19.651199340820312,-51.19940185546875,small_airport
SSPO,Aplicação Aviação Agrícola II Airport,Itaporã,BR,-22.009166717499998,-54.789722442599995,small_airport
SSPQ,Santa Rosa do Purus Airport,Santa Rosa do Purus,BR,-9.446646,-70.483364,small_airport
SSPR,Porto Walter Airport,Porto Walter,BR,-8.276196,-72.7458,small_airport
SSPS,Palmas Airport,Palmas,BR,-26.472000122070312,-51.97589874267578,small_airport
SSPT,Palotina Airport,Palotina,BR,-24.3433,-53.828701,small_airport
SSPV,Marechal Thaumaturgo Airport,Marechal Thaumaturgo,BR,-8.959443,-72.779721,small_airport
SSPW,Fazenda São Paulo Airport,Costa Rica,BR,-18.100558,-53.153537,small_airport
SSPX,Manoel Urbano Airport,Manoel Urbano,BR,-8.8501,-69.260038,small_airport
SSPY,Porto Índio Airport,Corumbá,BR,-17.672559,-57.748711,small_airport
SSQA,Fazenda Guaporé Airport,Comodoro,BR,-13.723055839538574,-60.315277099609375,small_airport
SSQB,Jordão Airport,Jordão,BR,-9.189444,-71.946944,small_airport
SSQC,Siqueira Campos Airport,Siqueira Campos,BR,-23.67462,-49.815582,small_airport
SSQF,Fazenda Floresta Negra Airport,Sete Quedas,BR,-23.815239,-54.698456,small_airport
SSQI,Santa Anastácia Airport,Sorriso,BR,-12.509166666699999,-55.684722222199994,small_airport
SSQP,Monte Santo Airport,Monte Santo,BR,-10.464823,-39.286476,small_airport
SSQR,Fazenda Primavera Airport,Ribas do Rio Pardo,BR,-21.385867,-53.597493,small_airport
SSQS,Fazenda Brasil Airport,Barra do Garças,BR,-15.032426,-52.310209,small_airport
SSQT,Castro Airport,Castro,BR,-24.807723,-49.959651,small_airport
SSQU,Fazenda Alegrete - Retiro Carabda Airport,Aquidauana,BR,-20.064722061157227,-55.70166778564453,small_airport
SSQZ,Mimoso do Oeste Airport,Luíz Eduardo Magalhães,BR,-12.106389,-45.895,small_airport
SSRB,Rio Brilhante Airport,Rio Brilhante,BR,-21.847778,-54.527779,small_airport
SSRC,Fazenda Santa Inês Airport,Rio Brilhante,BR,-21.70305633544922,-54.36833190917969,small_airport
SSRE,Realeza Airport,Realeza,BR,-25.80120086669922,-53.512699127197266,small_airport
SSRF,Castro Alves Airport,Castro Alves,BR,-12.765700340270996,-39.44670104980469,small_airport
SSRH,Fazenda Marimbondo Airport,Anastácio,BR,-20.778055,-55.982938,small_airport
SSRJ,Fazenda Jequitibá Airport,Nova Alvorada do Sul,BR,-21.878395,-53.815477,small_airport
SSRK,Campo Alegre de Lourdes Airport,Campo Alegre De Lourdes,BR,-9.51391,-42.995098,small_airport
SSRM,Fazenda São Sebastião Airport,Bonito,BR,-21.019444,-56.276112,small_airport
SSRN,Aeroclube de Rio Negrinho Airport,Rio Negrinho,BR,-26.321385,-49.521372,small_airport
SSRS,Rancho Sumidor Airport,Pouso Redondo,BR,-27.19232,-49.832029,small_airport
SSRU,São Lourenço do Sul Airport,São Lourenço Do Sul,BR,-31.38330078125,-52.032798767089844,small_airport
SSRW,Fazenda J Campos Airport,Porangaba,BR,-23.203627,-48.102146,small_airport
SSRZ,Dário Brasil Capoano de Oliveira Airport,Rosário do Sul,BR,-30.277493,-54.923916,small_airport
SSSA,Fazenda Sant`Anna do Apa Airport,Bela Vista,BR,-21.996186,-56.240001,small_airport
